platform,komentar,timestamp
YouTube,WIFI KENCENG BUAT APA???,2026-04-18 12:58:13
YouTube,"Kasian ya ternyata Tenaga Ahli di Karo sana kok kureng kualitasnya. atau Tenaga Ahli yang dipanggil oleh Kejaksaan Karo adalah Fiktif? atau di bawah Tekanan? atau dibayar mureh?Oh Pejabat...Pejabat Publik, terutama Garda Peradilan kok begini... kalau mau Malak bilang aja dong, masa gak dikasih maen Kriminalisasi",2026-04-18 12:58:13
YouTube,Makin klarifikasi makin keliatan bodohnya ,2026-04-18 12:58:13
YouTube,"saat boomer ga kreatif ngurus kasus soal kreativitas ya gini, merasa paling bener, padahal ilmunya kureng. Sepertinya saksi ahlinya juga seumuran sama boomer, cara pikirnya sama2 ga masuk usaha kreatif. APH yang begini, kl putusannya bebasin terdakwa, APH-nya ga di sanksi atau apa gt? Kl ga kena apa-apa ya bakal gini terus, APH yang kureng ilmunya dikasih kasus ya akan maju terus, bodo amat hasilnya ntar apa terserah hakim",2026-04-18 12:58:13
YouTube,As a  profesional dubber marwah gw terusik...woeeeyyyyy atlease kami ngebacot butuh minum butuh ongkos ... as simple as that trooos dibayar rp 0 gituuuuh,2026-04-18 12:58:13
YouTube,Inspektorat nya bobrok,2026-04-18 12:58:13
YouTube,"DENGAN JAKSA MAKAN MAKAN UANG NEGARA MAKA ITU LAH KERUGIAN NEGARA YG SESUNGGUH NYA!! DAN STOP KERJA SAMA APA PUN KALAU ITU MENYANGKUT UANG NEGARA!! KARENA KAMU AKAN DI CARI2 KESALAHAN MU!! KARENA PUNYA HATI, BODOH, DAN NIAT BURUK ITU SESUATU HAL YG BERBEDA!! DAN SI JAKSA ITU GAK PUNYA HATI, SOK TAU MASALAH PROSES PEMBUATAN VIDEO, ADA NIAT JAHAT, ADA SEMUA DI JAKSA INI!! INGAT HIDUP DI DUNIA INI HANYA SEMENTARA",2026-04-18 12:58:13
YouTube,1 maret apa 1 april bang?,2026-04-18 12:58:13
YouTube,"gw bingung deh, ada yg jelasin ga, pemerintah kan pengen masyarakatnya bodoh2, kenapa pejebatnya juga bodoh juuga? jadi kita dibodohi oleh orang bodoh",2026-04-18 12:58:13
YouTube,Kajati TER Go Block,2026-04-18 12:58:13
YouTube,"lucunya,perusahaan swasta dituntut buat ada Audit supaya sesuai SOP dll.  ehhh yg nyuruh malah gapernah di audit. mana ada pemerintahan di audit,terakhir liat ya jaman Ahok doang,ASN bener bener dituntut kerja bener",2026-04-18 12:58:13
YouTube,ini jpunya masih blajar baca apa ya?. baca tp ga di telaah,2026-04-18 12:58:13
YouTube,"Bang, ini makin absurb lagi loh bang Katanya uda mengakui kalo SALAH KETIK  SALAH KETIK, nasib seseorang dibuat mainan anjing bgt  Uda setolol itu level hukum dan pelaksana hukum di indo ini   Pantesan banyak bgt asus absurb di indo, kualitas penegak hukumnya kek gini, yg melawan begak malah dihukum lah, yg pencuri malah dilindungilah, skrg videigrafer yg bahkan bukan masuk dijajaran pemerintahan malah kena kasus mark up?  Aku cuma nakes biasa, tpi liat kasus ini dari awal aja uda bodoh, kalo emang kasusnya mark up, harusnya yg jdi tersangkanya itu aparat desanya kan kok bisa penyedia jasanya alah yg mark up, kan itu uda jdi hak dia mau matok harga brp, rincian harganya jg uda jadi hak dia sbg produsen jasanya mau dia matok jasa editnya 100jt jg selama uda acc dan deal ya itu jdi hak dia kan, kecuali kalo di awal perjanjian dia matok harga 30jt, tpi setelah selesai dia minta 100jt, tu baru aneh",2026-04-18 12:58:13
YouTube,Si sudut sipil itu emang dari dulu sok paten tapi 0,2026-04-18 12:58:13
YouTube,semangat WNI,2026-04-18 12:58:13
YouTube,Ahaha.. pegadilan sesat...,2026-04-18 12:58:13
YouTube,Jadi intinya kepala desanya pada ga terima ga dapet duit 4 juta yang di budgetin buat talent?,2026-04-18 12:58:13
YouTube,"Pejabat kebelet mau naik jabatan, sama caper keatasan ya gini",2026-04-18 12:58:13
YouTube,"@ferry irwandi, bang misal kalo oke di RAB biaya produksi 3 orang x 30 hari tapi ternyata pengerjaan 14 hari selesai, apakah yang 16 hari sisa nya harus tetep dibayarkan oleh desa, bang ferry kan pernah kerja di pemerintahan, kali tau jawabannya hhe",2026-04-18 12:58:13
YouTube,"FYI orang orang yang mereka sebut ""ahli"" itu datang bukan dari sebuah lembaga seni kreatif itu sendiri melainkan dari lembaga Komdigi yang waktu itu masih bernama Kominfo  Pertanyaan gua, tau apa orang orang Komdigi ini soal dunia videografi??? Ngurusin sebuah website kenegaraan aja gak becus malah so so an meriksa bidang seni kreatif   Ini lah contoh lain dari pemerintah kita dimana orang orang yang bukan basic bidang nya lagi lagi di tempat kan, emang BODOH",2026-04-18 12:58:13
YouTube,"10:17 keliatan kan kesalahannya di mana? si ahli kagak bisa baca anjeeeeeeeng. tulisan ""Production video design talent"" itu satu kata lalu dipisah jadi ""production video design"" dan ""talent"". inilah ayah bunda jika anak anda diakikahkan dengan menyembelih lalat buah. gedenya jadi ahli yang baca pun gak becus.",2026-04-18 12:58:13
YouTube,Lawak ,2026-04-18 12:58:13
YouTube,Menurut ahli GOBLOOK,2026-04-18 12:58:13
YouTube,Contoh validasi IQ 78,2026-04-18 12:58:13
YouTube,Ahli apaa itu kok dijadikan dasar putusan.. ahli fitnah kalik,2026-04-18 12:58:13
YouTube,"Klo emg di buat double item, berarti yg di salahin yg approve anggarannya donk, ini jdi logika pertama salah, logika ke duanya salah lgi, gila sih ke tololan sejati",2026-04-18 12:58:13
YouTube,"Kebiasaan boomer, salah bnyak alasan, ngotot, ssah mngakui kslahan n mnta maaf, mnutupi kbodohan dgn kbodohan bru .. nombok tuh jd jaksa, ga ngotak",2026-04-18 12:58:13
YouTube,Tuntut balik si kata gw bang,2026-04-18 12:58:13
YouTube,Warga sipil sekalian ,2026-04-18 12:58:13
YouTube,Bodoh ko dipertontonkan.,2026-04-18 12:58:13
YouTube,KEJAKSAAN TUNJANGAN KINERJANYA SAMPAI 100%. TAPI KERJANYA KAYAK KIMAK.,2026-04-18 12:58:13
YouTube,Kalo bicara kerugian negara. MBG dan KopDes sangat merugikan negara. Kelak MBG dan Kopdes akan dibongkar sbg skandal kerugian negara terbesar sepanjang sejarah,2026-04-18 12:58:13
YouTube,"11:59 kalo diserahkan ke hakim mah, dua dua abang yg spesialis dibidangnya masing2 bisa jadi bego bang.. percuma sekolah tinggi, percuma pengalaman kerja bertahun tahun makan asam garam nya sekalian.. itu bakalan lain hasilnya bang.. mending hakimnya netizen aja bang.. Misal, tersangka pengoplos pertamax padahal pertalet, kalo saya sih hukumannya custom aja bang, itu tersangkanya dimasukin dalam kotak kaca ukuran 4x4x4 trus diatasnya biarin terbuka supaya bisa nafas, tapi tersangkanya diikat dikursi dalam box tadi, nah… Kemudian dalam waktu satu bulan, seluruh rakyat indonesia yg pernah beli pertamax rasa pertalet tadi boleh meludahi tersangka yg ada dalam box tadi, sebanyak satu orang satu x ludah aja perhari. Saya penasaran kalo 1 bulan bakal kerendam liur gak tersangkanya ya",2026-04-18 12:58:13
YouTube,"Another Dumb-Fact: Si Orang Ahli yg disuruh jaksa itu buat audit n investigation dll itu Ahli dalam Bidang IT, Orang Dalam nya Kominfo waktu itu, Jadi org IT disuruh ngurus Videography? Mana Bisaa.. Gk Cocok..  Para Boomer2 diatas sana masih byk yg kolot n berpikiran bahwa bidang IT bisa kerjain Apa Aje yg berhubungan ama technology dll  Udeh gitu pas investigation yg ditanyain info bukan ama org nya langsung tapi dri desas desus berita yg biasa temen nya kasi liat ke dia, itu pun gk tau 100% Bener or Not Emang Wong Edaaann.. ",2026-04-18 12:58:13
YouTube,suruh belajar lagi gih buat baca naskah + akting,2026-04-18 12:58:13
YouTube,Jaksa bego ini ga ngerti bahasa enggres kayaknya bang. Post production dipikir Pos Produksi,2026-04-18 12:58:13
YouTube,Si amsal mesti sujud sih Sama si feri,2026-04-18 12:58:13
YouTube,boleh ga dibilang Gobok bang?,2026-04-18 12:58:13
YouTube,?,2026-04-18 12:58:13
YouTube,V: ve bang bkn F:ef,2026-04-18 12:58:13
YouTube,Anda percaya Amsal?????,2026-04-18 12:58:13
YouTube,MASUK INSTANSINYA NYOGOK/KKN TUH JAKSA/AUDITOR NYA???,2026-04-18 12:58:13
YouTube,"""PEJABAT IQ-62""",2026-04-18 12:58:13
YouTube,"Jangan sok pakai bahasa inggris/ asing KL ngak ngerti artinya ... Bahasa inggris/ asing, beda profesi beda arti walaupun di bacanya sama ... Makanya KL sekolah itu masuk belajar jangan bolos terus",2026-04-18 12:58:13
YouTube,Gak bisa ngomong apa apa lagi,2026-04-18 12:58:13
YouTube,P,2026-04-18 12:58:13
YouTube,"Bukan bodoh bang Lebih ke tolol gitu,coba dia itu ada perjalanan dinas dan tanpa dibayar uang perjalanan dinas karena sudah jadi satu sama biaya makan dan kamar  Mau enda mereka itu",2026-04-18 12:58:13
YouTube,"harusnya ga usah dijelaskan semua bang wkwkk biar makin goblok aja udh , makin lama makin ngelawak org ya",2026-04-18 12:58:13
YouTube,"4:38   nenek nenek nyanyi emang ,bukan talent ? Dubber emang bukan talent ?",2026-04-18 12:58:13
YouTube,Longor longor longor lah,2026-04-18 12:58:13
YouTube,"Siapa si ""AHLI""",2026-04-18 12:58:13
YouTube,sudut sipil sudut sipil kwwokokwowkwokwowokw keseringan di belain fans kalo nge stitch vidio pembangunan yang abal abal malah sok ngurusin per filman kowwokwkowkowokwkowo kocak sudut sempit,2026-04-18 12:58:13
YouTube,Kshn bgt orange cerdas orange jujur bakal hancur di negri ini.yg bnrw korup dilindungi,2026-04-18 13:08:12
YouTube,Serem banget sekarang kondisi negara ini ,2026-04-18 13:08:12
YouTube,"Terus yang sampai saat ini jadi pertanyaan gua itu dapat hitungan total kerugian negara 200 jutaan dari mana anjir.. Karena tadi di bahas dari jumlah pembayaran 30 juta untuk video desa ( total 12 kepala desa yang acc ). Diperoleh nilai 5,9 juta yang di permasalahkan oleh JPU yang berhubungan dengan editing, ide dll.  Rp 5.900.000 x 12 desa = Rp 70.800.000. Dengan asumsi uang dibayarkan penuh oleh semua kepala desa ( faktanya dari total 12 desa yang sebelumnya acc ternyata setelah pengerjaan ada kepala desa yang tidak bisa bayar dikarenakan permasalahan keuangan desa ). Jadi sakali lagi yang jadi pertanyaan itu perhitungan kerugian negara dengan total 200 jutaan dari mana anjir, masa iya kayak depkolektor pinjol uangnya dikasih bunga. Gak mungkin lah ya, gak mungkin dong, gak mungkin sih kayaknya... ",2026-04-18 13:08:12
YouTube,Emang gokil negara kita,2026-04-18 13:08:12
YouTube,"Bang kapan fight sama si Sandy yg orgnya sombong itu wkwk Kasih paham bg tu org,semangat yaa bang smoga menang",2026-04-18 13:08:12
YouTube,"Bang jerry aku followers lama dari tahun 2022 aku udh follow km bang, pokonya nnti km harus menang bang lawan si paling infulencer ",2026-04-18 13:08:12
YouTube,Bang.. coba dong spill tentang petugas kesehatan yg asyik Maen game ketika ada Pasien ( emak2 ) Videonya  lg rame tuh di Medsos,2026-04-18 13:08:12
YouTube,"Jer bahas program mbg, kasus amsal pengalihan isu aja ",2026-04-18 13:08:12
YouTube,"nanti bisa bisa  kalo pihak pemerintah misal punya kendaraan di servis ke bengkel,, habis biaya besar, nanti pemilik bengkel bisa di tuntut,, minta gratis",2026-04-18 13:08:12
YouTube,Undang amsal Sitepu ke sini jer? Paska di bebaskan dari bui ,2026-04-18 13:08:12
YouTube,"Periksa itu pihak yg memperkarakan..krn kerja gak bisa mikir Semua orang jg tau mark up diberbagai bidang sudah lumrah terjadi, biayanya pun milyaran, gak pernah tuh dipermasalahkan Kl benar-benar semua diperiksa yakin  penuh tuh penjara kpk",2026-04-18 13:08:12
YouTube,Saya pernah bekerja di 3 hotel bintang 5 di jkt dan bekerja di bank central ..jadi tau banget deh gimana rasanya bekerja sama dengan pemerintahan di konoha..please untuk para pengusaha2 apalagi yg sedang merintis....jangan pernah deh kerja sama dengan pemerintahan klo tdk mau bangkrut..terutama perusahaan2 kontraktor. Klo hotel2 bintang 5 dijkt jarang mau kerja sama / korporate dg pemerintahan krn pembayarn mereka tuh seenak jidatnya aja...bikin rugi usaha.,2026-04-18 13:08:12
YouTube,SAATNYA JAKSA MNJD TERSANGKA,2026-04-18 13:08:12
YouTube,"Bang Jerry gw support lu lawan Sandy,jangan lupa di barengin latihan nya bang buat nanti lawan Sandy",2026-04-18 13:08:12
YouTube,Kapan tanding bang??,2026-04-18 13:08:13
YouTube,Sama maling duit haji malah meletoi....,2026-04-18 13:08:13
YouTube,Bereh nyan bg,2026-04-18 13:08:13
YouTube,"Di x sudah ada yang ngeSpill si jaksanya yang tiba"" akun jaksa diprivate,dia menyinggung soal harta jaksa yang sekitar 2 Milyar atau Triliyun gitu lupa.Pokoknya ni Jaksa ada sesuatu.",2026-04-18 13:08:13
YouTube,"Aneh kan negeri ini???   Yang korupsi 3000 triliun hanya di vonis 14 tahun, membayar kerugian 500 juta.   Bila tidak di bayar di ganti penjara 4 bulan    Serem sama mafia hukum",2026-04-18 13:08:13
YouTube,INDONESIA menuju .....,2026-04-18 13:08:13
YouTube,JAKSANYA ANTARA PEKK  ATAAAUUU DISOGK !!!,2026-04-18 13:08:13
YouTube,"kalo editing itu gratis. knp proposal prusahaan banyak orng yg mau membeli mahal? iyapp karna yg mahal itu ""idenya""",2026-04-18 13:08:13
YouTube,"Ya karena kontrak nya jelas dan resmi itu jadi masalah, gak ada yang bisa di korupsi makanya di kriminlisasi",2026-04-18 13:08:13
YouTube,Bang bahas lagi dong perang Iran vs Mamarika dan Isriwil dan gara gara sekutunya yang tidak mau ikut campur akhirnya Trump sedang mempertimbangkan untuk keluar dari aliansi NATO kalau gak salah begitu tolong bahas ya bang jeri,2026-04-18 13:08:13
YouTube,Kenapa Indonesia jadi seperti ini ya..? Kurang mandiri apakah RAKYAT KECILnya..? kurang menderita apakah RAKYAT KECILnya...?,2026-04-18 13:08:13
YouTube,Kang baso kang siomay hati hati kalo jualan di wilayah kelurahan/kecamatan.kalo kemahalan nanti dituduh mark up.....,2026-04-18 13:08:13
YouTube,Sudah lah jangan lakukan apa pun untuk negara,2026-04-18 13:08:13
YouTube,"Kalo proyeknya sama rakyat, kita diminta mengeluarkan dana sekecil-kecilnya untuk hasil sebesar-besarnya.   Kalo mereka ngadain proyeknya sendiri, harga per-item nya di besar-besarin dg kualitas se-minim mungkin.  Edyan.",2026-04-18 13:08:13
YouTube,"Manusia itu aneh....misal....umat muslim marah bila ada orng yg mengatakan ""islam itu teroris"" n menjelaskan bahwa itu hny oknum ...tp menyalahkan 1 instansi krn kesalahan 1 orang.....,misalnya pemerintah...btw,sy petani y,petani padi bukan orng yg kerja d pemerintahan",2026-04-18 13:08:13
YouTube,Bang bahas Jery taufik vs shendy dong,2026-04-18 13:08:13
YouTube,"Biasa bukan rahasia lagi ,hrs sesuai SPJ, hrs pas.",2026-04-18 13:08:13
YouTube,Aku pasti nonton bro aku tunggu update vidio edukasi mu terkait tentang hancurnya amerika serikat sehancur hancurnya,2026-04-18 13:08:13
YouTube,Banyak banget kak penghinaan penjual jasa di konoha ini kak jeri. Termasuk nakes. Pembayaran BPJS yang ngadi2. ,2026-04-18 13:08:13
YouTube,"Perbuatan kejaksaan yang bagus, coba kalau kasus yang merugikan negara milyaran, sampai triliunan seperti perampasan tanah hutan dan tanah di laut, tambang ilegal apakah juga dieksekusi",2026-04-18 13:08:13
YouTube,"G*bloknya orang jualan harga 10rb, 20rb, 100rb. Kan pembeli yg bs memutuskan mau beli yg mana, atau ga mau beli yaudah. Knp yg disalahkan penjualnya?? Pemerintah makin ngada2",2026-04-18 13:08:13
YouTube,"Auditornya cuci tangan, sebenarnya sekelas inspektorat tu kalo ada temuan asal ada amplop bisa lolos, pemeriksaan di semua instansi pasti seperti itu.",2026-04-18 13:08:13
YouTube,"Kalau skill yg gk semua orang bisa tidak ada harganya, berarti profesi yg semua orang bisa asal belajar gak perlu juga dihargai... Karena itu pejabat, penegak hukum, hakim, jaksa dll... Gak perlu juga dihargai, gak usah minta atau diberi gaji...  Sebagai ilustrator yg nerima komisi, aku sendiri merasa dilecehkan dg pernyataan para bahlul tersebut...",2026-04-18 13:08:13
YouTube,"itulah kenapa adekku selalu kuwanti2, jangan berbisnis dengan instansi PNS, polisi, tentara... bahayaa",2026-04-18 13:08:13
YouTube,"Kenapa yang kecil kecil cepat ditangkap dan tidak bersalah,kalau korupsi triliunan si baju coklat terkesan diem saja",2026-04-18 13:08:13
YouTube,16:47 mampu siih kan jualan “BROWNIES”,2026-04-18 13:08:13
YouTube,Spt nya netizen di minta utk  bekerja keras buat mengawal kasus lg,2026-04-18 13:08:13
YouTube,Negara udah mulai hancur marut  pertama pengadilan yg harusnya membela masyarakat kecil kini malah masyarakat kecil yg di tindas oleh para pejabat) negara acuh tak acuh kepada masyarakat kecil padahal tanpa adanya rakyat kecil mereka mana mungkin akan menjadi pejabat  sangat mengiris hati untuk masyarakat) mencari uang sendiri malah di tuduh korupsi padahal pejabat juga bukan,2026-04-18 13:08:13
YouTube,Mengerikan konoho sekarang,2026-04-18 13:08:13
YouTube,"Paling dzolim tuntutan 200jt ditambah harta terduga disita, ini viral ya tidak terbayang kasus warga di dzolimi seperti pak Amsal tapi tidak viral. Semoga pak Amsal setelah didzolimi dapat rejeki melimpah",2026-04-18 13:08:13
YouTube,"Laki laki tidak bercerita, tiba2 saat face off langsung nampol, respek king",2026-04-18 13:08:13
YouTube,"Sampai skrg sy msih gagal paham, dimana pemeriksaan keuangan desa itu dilakukan oleh inspektorat/BPK, tetapi ini kasus kok bisa langsung dilaporkan oleh jaksa ?  Jadi siapa yg melaporkan ??...dan proses pemeriksaan keuangan desa tentang pengadaan barang & jasa ketika sudah bagus menurut inspektorat gak bakalan ada urusan dengan kejaksaan ( bahkan laporan keuangan gak bakalan sampe ke kejaksaan dengan saksi ahlinya tanpa ada yng melaporkan ).   Harapan sy ada video yng lebih detail terutama di bagian proses dari inspektorat ke kejaksaan ",2026-04-18 13:08:13
YouTube,Boxing kapan bg,2026-04-18 13:08:13
YouTube,pelik jaksa tidak tahu harga perkhidmatan....MCM da konspirasi yg mahu letakkn kesalahan n kerugian negara yg lain.mgkin da oknum yg mahu tutup kerugian negara Dr sudut ekonomi kreatif laen,2026-04-18 13:08:13
YouTube,"Jasa ide kreatif & editing video profil desa dihargai Rp.0?? Trus apa kabar video2 profil kementerian2 yg kalau ditotal semua bisa sampe miliaran?? Padahal beberapa hasilnya juga ga bagus2 amat. Brarti Kejagung harus audit semua kementerian ampe sekretariat negara juga dong, kan pake APBN tuh.  Baru ini liat jaksa bisa sekocak ini.",2026-04-18 13:08:13
YouTube,Luar biasa pemain rekayasa ini ,2026-04-18 13:08:13
YouTube,"Bang, sebenarnya para jaksa bajingan itu yg udah banyak menikmati tp berusaha buang batu sembunyi tangan cari tumbal biar nggak di curigai hukum",2026-04-18 13:08:13
YouTube,kegilaan hukumyg dibawakn pejabat negara bidang hukum ditambah personal kantor desa alias kepala desa yg membawa indonesia gelap bukan indonesia emas.  emasindonesia saja sudah dibawa amerika keluar negri ke amerika . memang gila negara ini,2026-04-18 13:08:13
YouTube,Bagi akun sosial si jaksa penuntut umum.. biar paham netijen indo kek mana.,2026-04-18 13:08:13
YouTube,"19:34 mending kalo beli, katanya ada yang bajakan wkwk",2026-04-18 13:08:13
YouTube,Realita hidup di kebon sawit,2026-04-18 13:08:13
YouTube,"Bejatnya penegak hukum di Indonesia, Miris Genk ",2026-04-18 13:08:13
YouTube,Hukum di Indonesia makin aneh saja..(kebalik). Contoh nya: Harta Orang di rampok dan melawan perampok jadi tersangka.,2026-04-18 13:08:13
YouTube,Pekerjaan jasa dianggap nol sama dengan tidak menghargai,2026-04-18 13:08:13
YouTube,"Pantesan video video iklan atau promo dr pemerintah selalu kurang greget, ada yg pake AI, wong minta nya mesti gratisan...",2026-04-18 13:08:13
YouTube,"lucunya negri ini, oknum oknum di atas malah asbun dan tidak tahu apa-apa",2026-04-18 13:08:13
YouTube,Dan yg terbaru ...jaksa bikin klarifikasi...niatnya buat memberatkan korban...malah makin blunder ....,2026-04-18 13:08:13
YouTube,Ini Mungkin Pemerintah Daerah atau Pemda daerah dan Pemda pusat ini sebab dari sini ketahuan lah kelihatan dari video bahwa kemajuan suatu desa atau suatu wilayah yang mendapatkan biaya dari APBN tidak dipergunakan Jadi mereka dibuat video semacam itu,2026-04-18 13:08:13
YouTube,Bang jeri bahas tentang negara konflik di timur tengah bang oke mohon bang,2026-04-18 13:08:13
YouTube,cari yang melaporkan di pancang di depan keluarga,2026-04-18 13:08:13
YouTube,yg jadi masalah itu di kejaksaan nya. kenapa nggak meriksa pihak desa nya dlu. kan yg bagian nge'ACC itu dari pihak desa. sedangkan amsal cuma ngajuin proposal,2026-04-18 13:08:13
YouTube,"gw paham si maksudnya kenapa menanyakan kenapa mic, software editing itu dianggarkan/masuk ke proposal. harusnya pak amsal memasukan budgetnya ke item lain misal jasa editing hingga sesuai budget 30juta. aneh aja kalo lo pake jasa videographer terus penawarannya ada item yg harus beli mic dan beli software karena biasanya pakai jasa itu ya terima beres.",2026-04-18 13:08:13
YouTube,"gw jadi lesu bang, liat ini ... jujur jadi takut banget gw kalau jadi editor, gimana yah pemerintah itu adil dan bijak, perasaan hampir semua kaya gk waras di pemerintahan kita.",2026-04-18 13:08:13
YouTube,"14:54 KLO mau gratis ya pemerintah harus menyediakan kursus gratis buat bikin konten,menyediakan alat2 canggih untuk para kreator secara gratis pula,dan memberi makan rakyat yang sesuai keinginan  secara gratis juga. Klo begitu pasti masyarakat bekerja secara gratis untuk negara juga akan dengan senang hati.",2026-04-18 13:08:13
YouTube,No Commen Bang Jerry.....Salah tulis juga bisa dipenjara.,2026-04-18 13:08:13
YouTube,Warga Karo gak ada yg mau silaturahmi apa ke rumah jaksa nya.,2026-04-18 13:08:13
YouTube,"Apakah indonesia tidak pernah mensleksi dengan benar pejabat"" nya",2026-04-18 13:08:13
YouTube,Konoha selalu menampilkan kejadian aneh. yang merugikan masyarakat,2026-04-18 13:08:13
YouTube,"Saya pengusaha yang bergerak dibidang jasa semua, pernah beberapa kali garap proyek pemerintahan, yang ada apa? Iya minus hasilnya, pencairan susah, bagian sana sini minta komisi, sekarang daripada ngerjain proyek pemerintahan mending ke swasta saja, atau end user sekalian, tanpa sogok sana sini, tanpa berhubungan sama tikus berdasi,",2026-04-18 13:08:13
YouTube,Tuntut Balik Aja Sudah Laporin Atas Dugaan Pencemaran Nama Baik Biar Tau rasa ,2026-04-18 13:08:13
YouTube,Bang bahas okeng spiur truk bang,2026-04-18 13:08:13
YouTube,"gua pun hairan dgn pejabat kalian...itu ini ngak bisa,entah apa mau nya..gua org malaysia turut brsimpati terhadap kalian yg kurang bernasib baik karna sering ditimpa msalah",2026-04-18 13:08:13
YouTube,"Jaksa kita lagi sakit semua. Kasus NikMir, kasus Fandy ABK, dan kasus-kasus lainnya. Rata-rata genz, masih muda. Sumbu pendek semua. Sok-sokan jadi pembela kebenaran. Mungkin terdorong ingin dapat promosi jabatan jadi keblinger langkahnya. Banyak belajar dari drakor. Dunia hukum sering kali didominasi mereka yg punya jabatan dan kekuasaan. Rakyat jelata hanya bisa pasrah dan tak bisa berbuat apa-apa selain memviralkan apa yg dialami. Ayo kawal setiap kasus yg ""menganiaya"" harga diri rakyat ini..",2026-04-18 13:08:13
YouTube,"Maaf bang mau tanya Apakah kasus seperti ini harus ada laporan dulu baru di tindak atau gimana?? Kalo memang harus ada laporan,yang ngelaporin kasus ini siapa??",2026-04-18 13:08:13
YouTube,Editing itu butuh skil dan aplikasi sekelas capcut aja bayar apalagi Adobe premier pro pakai ai pun harus bayar,2026-04-18 13:08:13
YouTube,sy mohon bang orbitan materi2 lagu ciptaan sy bang jeri kebeneran sy member subscribe7 sejati bang jeri sy kaget dan baru dengar video ji kalo abang jeri prodeserin bang jeri sy siap bang tiap hari bersihin halaman rumah abang cuci mobil abang  asal sy bisa bantu orbitin lagu ay bang jeri,2026-04-18 13:08:13
YouTube,"Nenekku pernah berpesan silahkan pilih profesi apapun yg kamu mau asal jangan jaksa dan polisi, karena dua  profesi itu adalah penjahat yg paling munafik sedunia.",2026-04-18 13:08:13
YouTube,"harusnya malah di dukung ,,ini malah di maslahkan",2026-04-18 13:08:13
YouTube,menurutku sih ad pelanggaran HAM di kasus ini yg di lakukakn kejaksaan krna tersangka menuntut upah hak dia atas apa yg di lakukan krna stlah bekerja,2026-04-18 13:08:13
YouTube,Padahal ahli IT itu juga bekerja di bidang jasa,2026-04-18 13:08:13
YouTube,Wahhh Hebat juga lu bang,2026-04-18 13:08:13
YouTube,Yang laporin bang Amsal tolong audit hartanya wkwk,2026-04-18 13:08:13
YouTube,"sakit hati banget sih pasti, dari hasil video udh keliatan niat mengerjakan tapi dapat perlakuan begini, yang nyata korupsi haji malah dirumahkan",2026-04-18 13:08:13
YouTube,Jd takut kalo dpt ato ngerjain tander dr pemerintah,2026-04-18 13:08:13
YouTube,"Kasus ini bisa jadi preseden yg Buruk, bukan hanya editor atau industri kreatif yang secara langsung terlibat dengan pemerintah, tapi bidang lainnya kayak pedagang, contoh ada pejabat mesen 100 porsi makanan, pedagang kasih tau harganya 15k contoh ya, tapi gara2 kasus ini, bisa aja pedagang ini kena kasus, yang auditor bisa aja liat kalo porsinya harusnya 10k bukan 15k ini kan jadi masalah juga, nah ini kalo kasus ini putusan bersalah, bakalan muncul efek berantai, bukan ke editor atau industri kreatif doang...",2026-04-18 13:08:13
YouTube,KEJAKSAAN ITU SEBENARNYA TERMASUK TINGKAT PALING TINGGI PROFESI TERBINATANG DI NEGARA INI . POSISI MEREKA ADA DIATAS APARAT .,2026-04-18 13:08:13
YouTube,BISA GAK DIBALIK KE HUKUM TENTANG PENCEMARAN NAMA BAIK ?,2026-04-18 13:08:13
YouTube,"Presiden harus turun tangan lagi barulah akan ada permintaan maaf para penjabat pejabat yang memperkarakan amsal.saya sampai gregetan banget melihat video ini, karena menurut saya orang awam sudah tidak masuk akal.berarti seandainya kalau kita jualan es kelapa di desa lalu kepala desa membeli jualan kita,bisa bisa kita di proses juga ",2026-04-18 13:08:13
YouTube,"30 jt sangat masuk akal dan boleh dibilang sangat2 murah,oknum Jaksa sok bersih namun DUNGU",2026-04-18 13:08:13
YouTube,"Bang lu ko ikut dunia tinju, saya baru ngeh pas liat Vidio kedua ternyata lu yg mukul lawan saya dukung lu bng",2026-04-18 13:08:13
YouTube,"lucu banget,  yg kliatan hasil kerjanya jadi tersangka,  yg gak kliatan hasil kerjanya atau terlihat hanya sedikit dapet gaji pokok + tunjangan + dana dinas,  padahal ngedit perlu waktu duduk berjam jam lihat hasil revisi lihat hasil revisi lihat hasil, sampai dirasa hati sudah bagus dan layak dengan dana yg ditentukan..  saya yg ngedit template pake capcut aja capek,  padahal cuma beberapa menit, template pula ",2026-04-18 13:08:13
YouTube,"Kenapa di permasalahkan? Mungkin karena ada yg ga dapet jatah, ga dapet bagian, ga dapet bagi hasil, dimana dari dulu kalo ada proyek harus bisa bagi jatah, di tambah kalo cuma anggaran nya jutaan, kan masih bisa di bilang kecil itu ",2026-04-18 13:08:13
YouTube,Untung sya tinggal di Indonesia. Bukan di Konoha,2026-04-18 13:08:13
YouTube,"Di depan rumah ku ada pembuatan gorong "" biayanya di catatkan 42 JT santai aja pak kadesnya ",2026-04-18 13:08:13
YouTube,Kejaksaaan yg sangat konyol & membagongkan..!!  Harus dibubarkan orang kyak gini..,2026-04-18 13:08:13
